timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477734.749046,13.332,hand-roll,False,0.00000,-187.00,-26.71,-26.71,-0.1399,-0.00800,0.000,0.000,16.000,negative_erpm
1782477734.799266,13.382,hand-roll,False,0.00000,-941.00,-134.43,-134.43,-0.7039,-0.00900,0.000,0.000,16.000,negative_erpm
1782477734.849286,13.432,hand-roll,False,0.00000,-1095.00,-156.43,-156.43,-0.8191,-0.00500,0.000,0.000,16.000,negative_erpm
1782477734.899496,13.482,hand-roll,False,0.00000,28.00,4.00,4.00,0.0209,0.00200,0.000,0.000,16.000,near_zero
1782477734.949392,13.532,hand-roll,False,0.00000,-45.00,-6.43,-6.43,-0.0337,0.00000,0.000,0.000,16.000,near_zero
1782477734.999636,13.582,hand-roll,False,0.00000,-70.00,-10.00,-10.00,-0.0524,0.00000,0.000,0.000,16.000,near_zero
1782477735.049733,13.632,hand-roll,False,0.00000,-67.00,-9.57,-9.57,-0.0501,0.00000,0.000,0.000,16.000,near_zero
1782477735.099744,13.682,hand-roll,False,0.00000,-12.00,-1.71,-1.71,-0.0090,0.00000,0.000,0.000,16.000,near_zero
1782477735.149817,13.732,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,-0.00500,0.000,0.000,16.000,near_zero
1782477735.199908,13.782,hand-roll,False,0.00000,13.00,1.86,1.86,0.0097,0.00700,0.000,0.000,16.100,near_zero
1782477735.249935,13.832,hand-roll,False,0.00000,-183.00,-26.14,-26.14,-0.1369,-0.00800,0.000,0.000,16.000,negative_erpm
1782477735.300033,13.882,hand-roll,False,0.00000,-374.00,-53.43,-53.43,-0.2798,-0.00100,0.000,0.000,16.000,negative_erpm
1782477735.350011,13.932,hand-roll,False,0.00000,-35.00,-5.00,-5.00,-0.0262,0.00000,0.000,0.000,16.000,near_zero
1782477735.400266,13.983,hand-roll,False,0.00000,-49.00,-7.00,-7.00,-0.0367,0.00000,0.000,0.000,16.000,near_zero
1782477735.450277,14.033,hand-roll,False,0.00000,-27.00,-3.86,-3.86,-0.0202,0.00000,0.000,0.000,16.000,near_zero
1782477735.500360,14.083,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00500,0.000,0.000,16.000,near_zero
1782477735.550411,14.133,hand-roll,False,0.00000,-316.00,-45.14,-45.14,-0.2364,-0.00700,0.000,0.000,16.000,negative_erpm
1782477735.600457,14.183,hand-roll,False,0.00000,-338.00,-48.29,-48.29,-0.2528,-0.01400,0.000,0.000,16.000,negative_erpm
1782477735.650539,14.233,hand-roll,False,0.00000,-793.00,-113.29,-113.29,-0.5932,-0.00900,0.000,0.000,16.000,negative_erpm
1782477735.700616,14.283,hand-roll,False,0.00000,3.00,0.43,0.43,0.0022,0.00100,0.000,0.000,16.100,near_zero
1782477735.750939,14.333,hand-roll,False,0.00000,-5.00,-0.71,-0.71,-0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477735.800835,14.383,hand-roll,False,0.00000,-17.00,-2.43,-2.43,-0.0127,0.00000,0.000,0.000,16.000,near_zero
1782477735.851081,14.434,hand-roll,False,0.00000,-20.00,-2.86,-2.86,-0.0150,0.00000,0.000,0.000,16.000,near_zero
1782477735.900912,14.483,hand-roll,False,0.00000,-17.00,-2.43,-2.43,-0.0127,0.00000,0.000,0.000,16.000,near_zero
1782477735.951040,14.534,hand-roll,False,0.00000,-66.00,-9.43,-9.43,-0.0494,-0.01100,0.000,0.000,16.000,near_zero
1782477736.001062,14.584,hand-roll,False,0.00000,-30.00,-4.29,-4.29,-0.0224,-0.01200,0.000,0.000,16.000,near_zero
1782477736.051321,14.634,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,-0.00500,0.000,0.000,16.000,near_zero
1782477736.101279,14.684,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477736.151355,14.734,hand-roll,False,0.00000,8.00,1.14,1.14,0.0060,0.00000,0.000,0.000,16.000,near_zero
1782477736.201669,14.784,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00100,0.000,0.000,16.000,near_zero
1782477736.251613,14.834,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477736.301908,14.884,hand-roll,False,0.00000,-44.00,-6.29,-6.29,-0.0329,-0.00400,0.000,0.000,16.000,near_zero
1782477736.351916,14.934,hand-roll,False,0.00000,-106.00,-15.14,-15.14,-0.0793,-0.01000,0.000,0.000,16.000,negative_erpm
1782477736.401882,14.984,hand-roll,False,0.00000,104.00,14.86,14.86,0.0778,-0.01700,0.000,0.000,16.000,positive_erpm
1782477736.451949,15.034,hand-roll,False,0.00000,107.00,15.29,15.29,0.0800,-0.00500,0.000,0.000,16.000,positive_erpm
1782477736.502057,15.085,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00100,0.000,0.000,16.000,near_zero
1782477736.552115,15.135,hand-roll,False,0.00000,6.00,0.86,0.86,0.0045,0.00000,0.000,0.000,16.000,near_zero
1782477736.602303,15.185,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477736.652284,15.235,hand-roll,False,0.00000,3.00,0.43,0.43,0.0022,0.00000,0.000,0.000,16.000,near_zero
1782477736.702330,15.285,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477736.752611,15.335,hand-roll,False,0.00000,-32.00,-4.57,-4.57,-0.0239,-0.00400,0.000,0.000,16.000,near_zero
1782477736.802747,15.385,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,-0.01300,0.000,0.000,16.000,near_zero
1782477736.852764,15.435,hand-roll,False,0.00000,-69.00,-9.86,-9.86,-0.0516,-0.02200,0.000,0.000,16.000,near_zero
1782477736.902688,15.485,hand-roll,False,0.00000,73.00,10.43,10.43,0.0546,-0.01400,0.000,0.000,16.100,near_zero
1782477736.952963,15.535,hand-roll,False,0.00000,-110.00,-15.71,-15.71,-0.0823,-0.00600,0.000,0.000,16.000,negative_erpm
1782477737.002887,15.585,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,-0.00200,0.000,0.000,16.000,near_zero
1782477737.053301,15.636,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00000,0.000,0.000,16.100,near_zero
1782477737.103111,15.686,hand-roll,False,0.00000,3.00,0.43,0.43,0.0022,0.00000,0.000,0.000,16.000,near_zero
1782477737.153142,15.736,hand-roll,False,0.00000,3.00,0.43,0.43,0.0022,0.00000,0.000,0.000,16.100,near_zero
1782477737.203377,15.786,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477737.253356,15.836,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00000,0.000,0.000,16.000,near_zero
1782477737.303442,15.886,hand-roll,False,0.00000,49.00,7.00,7.00,0.0367,-0.00700,0.000,0.000,16.100,near_zero
1782477737.353692,15.936,hand-roll,False,0.00000,99.00,14.14,14.14,0.0741,-0.01200,0.000,0.000,16.000,positive_erpm
1782477737.403803,15.986,hand-roll,False,0.00000,-86.00,-12.29,-12.29,-0.0643,-0.01400,0.000,0.000,16.000,negative_erpm
1782477737.453894,16.036,hand-roll,False,0.00000,-13.00,-1.86,-1.86,-0.0097,-0.00200,0.000,0.000,16.000,near_zero
1782477737.503877,16.086,hand-roll,False,0.00000,7.00,1.00,1.00,0.0052,0.00100,0.000,0.000,16.000,near_zero
1782477737.553933,16.136,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477737.604109,16.187,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477737.654270,16.237,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,0.00000,0.000,0.000,16.100,near_zero
1782477737.704353,16.287,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477737.754468,16.337,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.100,near_zero
1782477737.804522,16.387,hand-roll,False,0.00000,-72.00,-10.29,-10.29,-0.0539,-0.00300,0.000,0.000,16.000,near_zero
1782477737.854619,16.437,hand-roll,False,0.00000,-93.00,-13.29,-13.29,-0.0696,-0.01100,0.000,0.000,16.000,negative_erpm
1782477737.904779,16.487,hand-roll,False,0.00000,-36.00,-5.14,-5.14,-0.0269,-0.01400,0.000,0.000,16.100,near_zero
1782477737.954761,16.537,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,-0.00600,0.000,0.000,16.000,near_zero
1782477738.005100,16.588,hand-roll,False,0.00000,-121.00,-17.29,-17.29,-0.0905,-0.00100,0.000,0.000,16.000,negative_erpm
1782477738.055224,16.638,hand-roll,False,0.00000,39.00,5.57,5.57,0.0292,0.00100,0.000,0.000,16.000,near_zero
1782477738.105111,16.688,hand-roll,False,0.00000,3.00,0.43,0.43,0.0022,0.00000,0.000,0.000,16.000,near_zero
1782477738.155130,16.738,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477738.205150,16.788,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477738.255306,16.838,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00100,0.000,0.000,16.000,near_zero
1782477738.305362,16.888,hand-roll,False,0.00000,36.00,5.14,5.14,0.0269,0.00200,0.000,0.000,16.000,near_zero
1782477738.355466,16.938,hand-roll,False,0.00000,-157.00,-22.43,-22.43,-0.1174,-0.00700,0.000,0.000,16.000,negative_erpm
1782477738.405495,16.988,hand-roll,False,0.00000,-260.00,-37.14,-37.14,-0.1945,-0.01200,0.000,0.000,16.000,negative_erpm
1782477738.455791,17.038,hand-roll,False,0.00000,-163.00,-23.29,-23.29,-0.1219,-0.01700,0.000,0.000,16.000,negative_erpm
1782477738.505687,17.088,hand-roll,False,0.00000,-842.00,-120.29,-120.29,-0.6298,-0.00700,0.000,0.000,16.000,negative_erpm
1782477738.555870,17.138,hand-roll,False,0.00000,-755.00,-107.86,-107.86,-0.5647,-0.00100,0.000,0.000,16.000,negative_erpm
1782477738.606039,17.189,hand-roll,False,0.00000,15.00,2.14,2.14,0.0112,0.00000,0.000,0.000,16.000,near_zero
1782477738.656227,17.239,hand-roll,False,0.00000,-17.00,-2.43,-2.43,-0.0127,-0.00100,0.000,0.000,16.000,near_zero
1782477738.706050,17.289,hand-roll,False,0.00000,-20.00,-2.86,-2.86,-0.0150,0.00100,0.000,0.000,16.000,near_zero
1782477738.756347,17.339,hand-roll,False,0.00000,-18.00,-2.57,-2.57,-0.0135,0.00000,0.000,0.000,16.000,near_zero
1782477738.806410,17.389,hand-roll,False,0.00000,-7.00,-1.00,-1.00,-0.0052,0.00000,0.000,0.000,16.100,near_zero
1782477738.856504,17.439,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477738.906419,17.489,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477738.956670,17.539,hand-roll,False,0.00000,-13.00,-1.86,-1.86,-0.0097,-0.00400,0.000,0.000,16.000,near_zero
1782477739.006791,17.589,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00400,0.000,0.000,16.000,near_zero
1782477739.056814,17.639,hand-roll,False,0.00000,-36.00,-5.14,-5.14,-0.0269,-0.00800,0.000,0.000,16.000,near_zero
1782477739.106753,17.689,hand-roll,False,0.00000,65.00,9.29,9.29,0.0486,-0.00900,0.000,0.000,16.000,near_zero
1782477739.156982,17.739,hand-roll,False,0.00000,88.00,12.57,12.57,0.0658,0.00400,0.000,0.000,16.000,positive_erpm
1782477739.206965,17.789,hand-roll,False,0.00000,-125.00,-17.86,-17.86,-0.0935,-0.00500,0.000,0.000,16.000,negative_erpm
1782477739.257185,17.840,hand-roll,False,0.00000,-113.00,-16.14,-16.14,-0.0845,-0.00600,0.000,0.000,16.000,negative_erpm
1782477739.307115,17.890,hand-roll,False,0.00000,-89.00,-12.71,-12.71,-0.0666,-0.00900,0.000,0.000,16.100,negative_erpm
1782477739.357356,17.940,hand-roll,False,0.00000,129.00,18.43,18.43,0.0965,0.00200,0.000,0.000,16.000,positive_erpm
1782477739.407343,17.990,hand-roll,False,0.00000,-24.00,-3.43,-3.43,-0.0180,0.00100,0.000,0.000,16.000,near_zero
1782477739.457376,18.040,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477739.507474,18.090,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477739.557579,18.140,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,-0.00100,0.000,0.000,16.000,near_zero
1782477739.607821,18.190,hand-roll,False,0.00000,2.00,0.29,0.29,0.0015,0.00000,0.000,0.000,16.000,near_zero
1782477739.657803,18.240,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477739.707875,18.290,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00100,0.000,0.000,16.000,near_zero
1782477739.758190,18.341,hand-roll,False,0.00000,15.00,2.14,2.14,0.0112,0.00000,0.000,0.000,16.100,near_zero
1782477739.808365,18.391,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,-0.00100,0.000,0.000,16.000,near_zero
1782477739.858169,18.441,hand-roll,False,0.00000,20.00,2.86,2.86,0.0150,-0.00400,0.000,0.000,16.000,near_zero
1782477739.908242,18.491,hand-roll,False,0.00000,105.00,15.00,15.00,0.0785,0.00700,0.000,0.000,16.000,positive_erpm
1782477739.958289,18.541,hand-roll,False,0.00000,-121.00,-17.29,-17.29,-0.0905,-0.00600,0.000,0.000,16.000,negative_erpm
1782477740.008400,18.591,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,-0.00700,0.000,0.000,16.000,near_zero
1782477740.058497,18.641,hand-roll,False,0.00000,-114.00,-16.29,-16.29,-0.0853,-0.00300,0.000,0.000,16.100,negative_erpm
1782477740.108592,18.691,hand-roll,False,0.00000,-15.00,-2.14,-2.14,-0.0112,-0.00400,0.000,0.000,16.100,near_zero
1782477740.158677,18.741,hand-roll,False,0.00000,42.00,6.00,6.00,0.0314,0.00700,0.000,0.000,16.000,near_zero
1782477740.208840,18.791,hand-roll,False,0.00000,-34.00,-4.86,-4.86,-0.0254,-0.00400,0.000,0.000,16.000,near_zero
1782477740.258875,18.841,hand-roll,False,0.00000,-105.00,-15.00,-15.00,-0.0785,-0.00200,0.000,0.000,16.000,negative_erpm
1782477740.308916,18.891,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00000,0.000,0.000,16.000,near_zero
1782477740.359050,18.942,hand-roll,False,0.00000,19.00,2.71,2.71,0.0142,0.00000,0.000,0.000,16.000,near_zero
1782477740.409309,18.992,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00000,0.000,0.000,16.000,near_zero
1782477740.459191,19.042,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,0.00000,0.000,0.000,16.000,near_zero
1782477740.509268,19.092,hand-roll,False,0.00000,8.00,1.14,1.14,0.0060,0.00000,0.000,0.000,16.000,near_zero
1782477740.559344,19.142,hand-roll,False,0.00000,8.00,1.14,1.14,0.0060,0.00000,0.000,0.000,16.000,near_zero
1782477740.609613,19.192,hand-roll,False,0.00000,86.00,12.29,12.29,0.0643,0.00300,0.000,0.000,16.000,positive_erpm
1782477740.659549,19.242,hand-roll,False,0.00000,-7.00,-1.00,-1.00,-0.0052,0.00000,0.000,0.000,16.000,near_zero
1782477740.709604,19.292,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477740.759652,19.342,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477740.809963,19.392,hand-roll,False,0.00000,-1.00,-0.14,-0.14,-0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477740.859944,19.442,hand-roll,False,0.00000,-8.00,-1.14,-1.14,-0.0060,-0.00100,0.000,0.000,16.000,near_zero
1782477740.910159,19.493,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477740.960092,19.543,hand-roll,False,0.00000,-4.00,-0.57,-0.57,-0.0030,0.00000,0.000,0.000,16.000,near_zero
1782477741.010181,19.593,hand-roll,False,0.00000,-44.00,-6.29,-6.29,-0.0329,-0.00500,0.000,0.000,16.000,near_zero
1782477741.060377,19.643,hand-roll,False,0.00000,126.00,18.00,18.00,0.0942,0.00700,0.000,0.000,16.000,positive_erpm
1782477741.110363,19.693,hand-roll,False,0.00000,35.00,5.00,5.00,0.0262,0.00400,0.000,0.000,16.000,near_zero
1782477741.160428,19.743,hand-roll,False,0.00000,64.00,9.14,9.14,0.0479,0.00200,0.000,0.000,16.000,near_zero
1782477741.210636,19.793,hand-roll,False,0.00000,-6.00,-0.86,-0.86,-0.0045,-0.00200,0.000,0.000,16.000,near_zero
1782477741.260690,19.843,hand-roll,False,0.00000,-121.00,-17.29,-17.29,-0.0905,-0.00100,0.000,0.000,16.000,negative_erpm
1782477741.310749,19.893,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00000,0.000,0.000,16.000,near_zero
1782477741.360935,19.943,hand-roll,False,0.00000,5.00,0.71,0.71,0.0037,0.00000,0.000,0.000,16.000,near_zero
1782477741.411035,19.994,hand-roll,False,0.00000,1.00,0.14,0.14,0.0007,0.00000,0.000,0.000,16.100,near_zero
